onset,name
1.265000e+02,body-63.jpg
127,body-31.jpg
1.275000e+02,body-28.jpg
128,body-11.jpg
1.285000e+02,body-17.jpg
129,body-17.jpg
1.295000e+02,body-76.jpg
130,body-3.jpg
1.305000e+02,body-49.jpg
131,body-66.jpg
1.315000e+02,body-20.jpg
132,house-4.jpg
1.325000e+02,house-4.jpg
133,house-37.jpg
1.335000e+02,house-2.jpg
134,house-72.jpg
1.345000e+02,house-1.jpg
135,house-38.jpg
1.355000e+02,house-59.jpg
136,house-35.jpg
1.365000e+02,house-53.jpg
137,house-28.jpg
1.375000e+02,house-51.jpg
138,food-60.jpg
1.385000e+02,food-50.jpg
139,food-35.jpg
1.395000e+02,food-37.jpg
140,food-18.jpg
1.405000e+02,food-30.jpg
141,food-34.jpg
1.415000e+02,food-5.jpg
142,food-66.jpg
1.425000e+02,food-49.jpg
143,food-2.jpg
1.435000e+02,food-63.jpg
144,food-25.jpg
1.445000e+02,food-31.jpg
145,food-10.jpg
1.455000e+02,food-72.jpg
146,food-39.jpg
1.465000e+02,food-4.jpg
147,food-56.jpg
1.475000e+02,food-46.jpg
148,food-71.jpg
1.485000e+02,food-62.jpg
149,food-15.jpg
1.495000e+02,food-17.jpg
150,adult-23.jpg
1.505000e+02,adult-23.jpg
151,adult-77.jpg
1.515000e+02,adult-63.jpg
152,adult-1.jpg
1.525000e+02,adult-79.jpg
153,adult-9.jpg
1.535000e+02,adult-48.jpg
154,adult-65.jpg
1.545000e+02,adult-71.jpg
155,adult-51.jpg
1.555000e+02,adult-40.jpg
156,adult-31.jpg
1.565000e+02,adult-18.jpg
157,adult-76.jpg
1.575000e+02,adult-75.jpg
158,adult-75.jpg
1.585000e+02,adult-24.jpg
159,adult-13.jpg
1.595000e+02,adult-37.jpg
160,adult-4.jpg
1.605000e+02,adult-59.jpg
161,adult-10.jpg
1.615000e+02,adult-17.jpg
162,word-47.jpg
1.625000e+02,word-47.jpg
163,word-66.jpg
1.635000e+02,word-30.jpg
164,word-46.jpg
1.645000e+02,word-62.jpg
165,word-74.jpg
1.655000e+02,word-26.jpg
166,word-41.jpg
1.665000e+02,word-1.jpg
167,word-23.jpg
1.675000e+02,word-53.jpg
168,house-68.jpg
1.685000e+02,house-29.jpg
169,house-41.jpg
1.695000e+02,house-56.jpg
170,house-3.jpg
1.705000e+02,house-55.jpg
171,house-74.jpg
1.715000e+02,house-47.jpg
172,house-40.jpg
1.725000e+02,house-17.jpg
173,house-8.jpg
1.735000e+02,house-45.jpg
174,house-44.jpg
1.745000e+02,house-46.jpg
175,house-46.jpg
1.755000e+02,house-26.jpg
176,house-75.jpg
1.765000e+02,house-20.jpg
177,house-36.jpg
1.775000e+02,house-73.jpg
178,house-32.jpg
1.785000e+02,house-39.jpg
179,house-15.jpg
1.795000e+02,house-62.jpg
180,body-33.jpg
1.805000e+02,body-7.jpg
181,body-80.jpg
1.815000e+02,body-12.jpg
182,body-12.jpg
1.825000e+02,body-38.jpg
183,body-47.jpg
1.835000e+02,body-36.jpg
184,body-77.jpg
1.845000e+02,body-39.jpg
185,body-5.jpg
1.855000e+02,body-6.jpg
186,word-44.jpg
1.865000e+02,word-44.jpg
187,word-22.jpg
1.875000e+02,word-54.jpg
188,word-56.jpg
1.885000e+02,word-20.jpg
189,word-73.jpg
1.895000e+02,word-40.jpg
190,word-42.jpg
1.905000e+02,word-33.jpg
191,word-49.jpg
1.915000e+02,word-17.jpg
192,word-2.jpg
1.925000e+02,word-67.jpg
193,word-57.jpg
1.935000e+02,word-50.jpg
194,word-70.jpg
1.945000e+02,word-51.jpg
195,word-4.jpg
1.955000e+02,word-60.jpg
196,word-65.jpg
1.965000e+02,word-64.jpg
197,word-69.jpg
1.975000e+02,word-34.jpg
198,baseline
1.985000e+02,baseline
199,baseline
1.995000e+02,baseline
200,baseline
2.005000e+02,baseline
201,baseline
2.015000e+02,baseline
202,baseline
2.025000e+02,baseline
203,baseline
2.035000e+02,baseline
204,house-69.jpg
2.045000e+02,house-49.jpg
205,house-60.jpg
2.055000e+02,house-70.jpg
206,house-43.jpg
2.065000e+02,house-34.jpg
207,house-79.jpg
2.075000e+02,house-66.jpg
208,house-66.jpg
2.085000e+02,house-16.jpg
209,house-10.jpg
2.095000e+02,house-5.jpg
210,adult-58.jpg
2.105000e+02,adult-3.jpg
211,adult-26.jpg
2.115000e+02,adult-62.jpg
212,adult-28.jpg
2.125000e+02,adult-29.jpg
213,adult-30.jpg
2.135000e+02,adult-8.jpg
214,adult-7.jpg
2.145000e+02,adult-44.jpg
215,adult-14.jpg
2.155000e+02,adult-22.jpg
216,food-55.jpg
2.165000e+02,food-67.jpg
217,food-41.jpg
2.175000e+02,food-54.jpg
218,food-9.jpg
2.185000e+02,food-61.jpg
219,food-58.jpg
2.195000e+02,food-58.jpg
220,food-75.jpg
2.205000e+02,food-14.jpg
221,food-68.jpg
2.215000e+02,food-13.jpg
222,baseline
2.225000e+02,baseline
223,baseline
2.235000e+02,baseline
224,baseline
2.245000e+02,baseline
225,baseline
2.255000e+02,baseline
226,baseline
2.265000e+02,baseline
227,baseline
2.275000e+02,baseline
