onset,name
127,word-68.jpg
1.275000e+02,word-64.jpg
128,word-69.jpg
1.285000e+02,word-6.jpg
129,word-4.jpg
1.295000e+02,word-28.jpg
130,word-37.jpg
1.305000e+02,word-15.jpg
131,word-5.jpg
1.315000e+02,word-31.jpg
132,body-4.jpg
1.325000e+02,body-15.jpg
133,body-79.jpg
1.335000e+02,body-42.jpg
134,body-73.jpg
1.345000e+02,body-75.jpg
135,body-61.jpg
1.355000e+02,body-24.jpg
136,body-57.jpg
1.365000e+02,body-26.jpg
137,body-10.jpg
1.375000e+02,body-72.jpg
138,food-52.jpg
1.385000e+02,food-5.jpg
139,food-71.jpg
1.395000e+02,food-30.jpg
140,food-38.jpg
1.405000e+02,food-55.jpg
141,food-18.jpg
1.415000e+02,food-60.jpg
142,food-62.jpg
1.425000e+02,food-35.jpg
143,food-37.jpg
1.435000e+02,food-16.jpg
144,adult-20.jpg
1.445000e+02,adult-35.jpg
145,adult-56.jpg
1.455000e+02,adult-8.jpg
146,adult-22.jpg
1.465000e+02,adult-78.jpg
147,adult-14.jpg
1.475000e+02,adult-47.jpg
148,adult-48.jpg
1.485000e+02,adult-43.jpg
149,adult-46.jpg
1.495000e+02,adult-54.jpg
150,body-5.jpg
1.505000e+02,body-43.jpg
151,body-35.jpg
1.515000e+02,body-35.jpg
152,body-62.jpg
1.525000e+02,body-69.jpg
153,body-17.jpg
1.535000e+02,body-64.jpg
154,body-36.jpg
1.545000e+02,body-33.jpg
155,body-60.jpg
1.555000e+02,body-22.jpg
156,body-55.jpg
1.565000e+02,body-41.jpg
157,body-50.jpg
1.575000e+02,body-3.jpg
158,body-32.jpg
1.585000e+02,body-71.jpg
159,body-8.jpg
1.595000e+02,body-8.jpg
160,body-51.jpg
1.605000e+02,body-12.jpg
161,body-1.jpg
1.615000e+02,body-21.jpg
162,baseline
1.625000e+02,baseline
163,baseline
1.635000e+02,baseline
164,baseline
1.645000e+02,baseline
165,baseline
1.655000e+02,baseline
166,baseline
1.665000e+02,baseline
167,baseline
1.675000e+02,baseline
168,food-24.jpg
1.685000e+02,food-14.jpg
169,food-76.jpg
1.695000e+02,food-31.jpg
170,food-70.jpg
1.705000e+02,food-45.jpg
171,food-21.jpg
1.715000e+02,food-6.jpg
172,food-57.jpg
1.725000e+02,food-69.jpg
173,food-9.jpg
1.735000e+02,food-67.jpg
174,house-34.jpg
1.745000e+02,house-34.jpg
175,house-29.jpg
1.755000e+02,house-38.jpg
176,house-46.jpg
1.765000e+02,house-48.jpg
177,house-66.jpg
1.775000e+02,house-11.jpg
178,house-26.jpg
1.785000e+02,house-70.jpg
179,house-79.jpg
1.795000e+02,house-41.jpg
180,house-30.jpg
1.805000e+02,house-12.jpg
181,house-77.jpg
1.815000e+02,house-54.jpg
182,house-24.jpg
1.825000e+02,house-10.jpg
183,house-78.jpg
1.835000e+02,house-62.jpg
184,house-62.jpg
1.845000e+02,house-8.jpg
185,house-64.jpg
1.855000e+02,house-22.jpg
186,adult-53.jpg
1.865000e+02,adult-58.jpg
187,adult-38.jpg
1.875000e+02,adult-75.jpg
188,adult-7.jpg
1.885000e+02,adult-37.jpg
189,adult-59.jpg
1.895000e+02,adult-52.jpg
190,adult-51.jpg
1.905000e+02,adult-39.jpg
191,adult-5.jpg
1.915000e+02,adult-32.jpg
192,word-30.jpg
1.925000e+02,word-63.jpg
193,word-63.jpg
1.935000e+02,word-1.jpg
194,word-20.jpg
1.945000e+02,word-42.jpg
195,word-35.jpg
1.955000e+02,word-13.jpg
196,word-44.jpg
1.965000e+02,word-71.jpg
197,word-43.jpg
1.975000e+02,word-45.jpg
198,house-59.jpg
1.985000e+02,house-20.jpg
199,house-47.jpg
1.995000e+02,house-2.jpg
200,house-19.jpg
2.005000e+02,house-39.jpg
201,house-44.jpg
2.015000e+02,house-43.jpg
202,house-36.jpg
2.025000e+02,house-31.jpg
203,house-52.jpg
2.035000e+02,house-5.jpg
204,body-7.jpg
2.045000e+02,body-53.jpg
205,body-49.jpg
2.055000e+02,body-27.jpg
206,body-34.jpg
2.065000e+02,body-23.jpg
207,body-23.jpg
2.075000e+02,body-37.jpg
208,body-46.jpg
2.085000e+02,body-14.jpg
209,body-25.jpg
2.095000e+02,body-65.jpg
210,adult-4.jpg
2.105000e+02,adult-29.jpg
211,adult-45.jpg
2.115000e+02,adult-77.jpg
212,adult-31.jpg
2.125000e+02,adult-1.jpg
213,adult-34.jpg
2.135000e+02,adult-11.jpg
214,adult-49.jpg
2.145000e+02,adult-12.jpg
215,adult-2.jpg
2.155000e+02,adult-76.jpg
216,adult-41.jpg
2.165000e+02,adult-69.jpg
217,adult-23.jpg
2.175000e+02,adult-24.jpg
218,adult-16.jpg
2.185000e+02,adult-27.jpg
219,adult-60.jpg
2.195000e+02,adult-28.jpg
220,adult-73.jpg
2.205000e+02,adult-19.jpg
221,adult-66.jpg
2.215000e+02,adult-63.jpg
222,baseline
2.225000e+02,baseline
223,baseline
2.235000e+02,baseline
224,baseline
2.245000e+02,baseline
225,baseline
2.255000e+02,baseline
226,baseline
2.265000e+02,baseline
227,baseline
2.275000e+02,baseline
