onset,name
127,house-44.jpg
1.275000e+02,house-45.jpg
128,house-56.jpg
1.285000e+02,house-25.jpg
129,house-72.jpg
1.295000e+02,house-1.jpg
130,house-62.jpg
1.305000e+02,house-62.jpg
131,house-17.jpg
1.315000e+02,house-32.jpg
132,house-23.jpg
1.325000e+02,house-67.jpg
133,house-42.jpg
1.335000e+02,house-26.jpg
134,house-49.jpg
1.345000e+02,house-61.jpg
135,house-66.jpg
1.355000e+02,house-76.jpg
136,house-65.jpg
1.365000e+02,house-69.jpg
137,house-59.jpg
1.375000e+02,house-60.jpg
138,food-68.jpg
1.385000e+02,food-47.jpg
139,food-21.jpg
1.395000e+02,food-37.jpg
140,food-48.jpg
1.405000e+02,food-10.jpg
141,food-15.jpg
1.415000e+02,food-76.jpg
142,food-61.jpg
1.425000e+02,food-61.jpg
143,food-14.jpg
1.435000e+02,food-1.jpg
144,word-9.jpg
1.445000e+02,word-79.jpg
145,word-72.jpg
1.455000e+02,word-5.jpg
146,word-34.jpg
1.465000e+02,word-70.jpg
147,word-28.jpg
1.475000e+02,word-61.jpg
148,word-31.jpg
1.485000e+02,word-32.jpg
149,word-78.jpg
1.495000e+02,word-49.jpg
150,baseline
1.505000e+02,baseline
151,baseline
1.515000e+02,baseline
152,baseline
1.525000e+02,baseline
153,baseline
1.535000e+02,baseline
154,baseline
1.545000e+02,baseline
155,baseline
1.555000e+02,baseline
156,adult-73.jpg
1.565000e+02,adult-68.jpg
157,adult-65.jpg
1.575000e+02,adult-24.jpg
158,adult-59.jpg
1.585000e+02,adult-46.jpg
159,adult-22.jpg
1.595000e+02,adult-6.jpg
160,adult-64.jpg
1.605000e+02,adult-63.jpg
161,adult-71.jpg
1.615000e+02,adult-42.jpg
162,baseline
1.625000e+02,baseline
163,baseline
1.635000e+02,baseline
164,baseline
1.645000e+02,baseline
165,baseline
1.655000e+02,baseline
166,baseline
1.665000e+02,baseline
167,baseline
1.675000e+02,baseline
168,baseline
1.685000e+02,baseline
169,baseline
1.695000e+02,baseline
170,baseline
1.705000e+02,baseline
171,baseline
1.715000e+02,baseline
172,baseline
1.725000e+02,baseline
173,baseline
1.735000e+02,baseline
174,food-34.jpg
1.745000e+02,food-46.jpg
175,food-30.jpg
1.755000e+02,food-36.jpg
176,food-69.jpg
1.765000e+02,food-25.jpg
177,food-25.jpg
1.775000e+02,food-42.jpg
178,food-20.jpg
1.785000e+02,food-79.jpg
179,food-40.jpg
1.795000e+02,food-59.jpg
180,baseline
1.805000e+02,baseline
181,baseline
1.815000e+02,baseline
182,baseline
1.825000e+02,baseline
183,baseline
1.835000e+02,baseline
184,baseline
1.845000e+02,baseline
185,baseline
1.855000e+02,baseline
186,word-38.jpg
1.865000e+02,word-13.jpg
187,word-19.jpg
1.875000e+02,word-24.jpg
188,word-75.jpg
1.885000e+02,word-60.jpg
189,word-57.jpg
1.895000e+02,word-71.jpg
190,word-71.jpg
1.905000e+02,word-80.jpg
191,word-17.jpg
1.915000e+02,word-65.jpg
192,adult-53.jpg
1.925000e+02,adult-77.jpg
193,adult-49.jpg
1.935000e+02,adult-47.jpg
194,adult-51.jpg
1.945000e+02,adult-39.jpg
195,adult-35.jpg
1.955000e+02,adult-55.jpg
196,adult-74.jpg
1.965000e+02,adult-27.jpg
197,adult-1.jpg
1.975000e+02,adult-61.jpg
198,word-36.jpg
1.985000e+02,word-53.jpg
199,word-62.jpg
1.995000e+02,word-7.jpg
200,word-27.jpg
2.005000e+02,word-27.jpg
201,word-37.jpg
2.015000e+02,word-58.jpg
202,word-29.jpg
2.025000e+02,word-64.jpg
203,word-18.jpg
2.035000e+02,word-69.jpg
204,food-49.jpg
2.045000e+02,food-44.jpg
205,food-66.jpg
2.055000e+02,food-52.jpg
206,food-2.jpg
2.065000e+02,food-5.jpg
207,food-33.jpg
2.075000e+02,food-60.jpg
208,food-60.jpg
2.085000e+02,food-11.jpg
209,food-7.jpg
2.095000e+02,food-28.jpg
210,adult-11.jpg
2.105000e+02,adult-34.jpg
211,adult-14.jpg
2.115000e+02,adult-16.jpg
212,adult-75.jpg
2.125000e+02,adult-78.jpg
213,adult-9.jpg
2.135000e+02,adult-7.jpg
214,adult-72.jpg
2.145000e+02,adult-37.jpg
215,adult-33.jpg
2.155000e+02,adult-20.jpg
216,body-48.jpg
2.165000e+02,body-77.jpg
217,body-13.jpg
2.175000e+02,body-53.jpg
218,body-12.jpg
2.185000e+02,body-52.jpg
219,body-5.jpg
2.195000e+02,body-20.jpg
220,body-2.jpg
2.205000e+02,body-2.jpg
221,body-55.jpg
2.215000e+02,body-51.jpg
222,baseline
2.225000e+02,baseline
223,baseline
2.235000e+02,baseline
224,baseline
2.245000e+02,baseline
225,baseline
2.255000e+02,baseline
226,baseline
2.265000e+02,baseline
227,baseline
2.275000e+02,baseline
